city,state_id,state_name,county_fips,county_name
Sunset Valley,TX,Texas,48453,Travis
Strawn,TX,Texas,48363,Palo Pinto
Petrolia,TX,Texas,48077,Clay
Watkins,CO,Colorado,8005,Arapahoe
Lakehead,CA,California,6089,Shasta
Vader,WA,Washington,53041,Lewis
Waterloo,CA,California,6077,San Joaquin
Oak Grove,TX,Texas,48257,Kaufman
Hull,TX,Texas,48291,Liberty
Happy,TX,Texas,48437,Swisher
Silver Cliff,CO,Colorado,8027,Custer
La Tina Ranch,TX,Texas,48061,Cameron
Taholah,WA,Washington,53027,Grays Harbor
Bodega Bay,CA,California,6097,Sonoma
Pleasant Hill,TX,Texas,48373,Polk
Kernville,CA,California,6029,Kern
Silverton,CO,Colorado,8111,San Juan
Bay View,WA,Washington,53057,Skagit
Loghill Village,CO,Colorado,8091,Ouray
Thunderbird Bay,TX,Texas,48049,Brown
New Cuyama,CA,California,6083,Santa Barbara
Arroyo Colorado Estates,TX,Texas,48061,Cameron
Amherst,TX,Texas,48279,Lamb
San Luis,CO,Colorado,8023,Costilla
Remington,VA,Virginia,51061,Fauquier
San Simeon,CA,California,6079,San Luis Obispo
Valley Acres,CA,California,6029,Kern
Round Hill,VA,Virginia,51107,Loudoun
Fulton,CA,California,6097,Sonoma
Eldorado Springs,CO,Colorado,8013,Boulder
Bluetown,TX,Texas,48061,Cameron
El Rancho Vela,TX,Texas,48427,Starr
Oak Level,VA,Virginia,51089,Henry
Verlot,WA,Washington,53061,Snohomish
Lake Roesiger,WA,Washington,53061,Snohomish
New Hope,VA,Virginia,51015,Augusta
New Chapel Hill,TX,Texas,48423,Smith
Satsop,WA,Washington,53027,Grays Harbor
North San Pedro,TX,Texas,48355,Nueces
Sunset,TX,Texas,48337,Montague
Dustin Acres,CA,California,6029,Kern
Frost,TX,Texas,48349,Navarro
Simla,CO,Colorado,8039,Elbert
Harrah,WA,Washington,53077,Yakima
Roxton,TX,Texas,48277,Lamar
Stratton,CO,Colorado,8063,Kit Carson
Saluda,VA,Virginia,51119,Middlesex
Ducor,CA,California,6107,Tulare
Dove Creek,CO,Colorado,8033,Dolores
Campbell,TX,Texas,48231,Hunt
Klamath,CA,California,6015,Del Norte
Loleta,CA,California,6023,Humboldt
Niland,CA,California,6025,Imperial
Nisqually Indian Community,WA,Washington,53067,Thurston
Cohasset,CA,California,6007,Butte
Selma,VA,Virginia,51005,Alleghany
Patton Village,CA,California,6035,Lassen
Geronimo,TX,Texas,48187,Guadalupe
Hamilton,VA,Virginia,51107,Loudoun
Dahlgren Center,VA,Virginia,51099,King George
New Hope,TX,Texas,48085,Collin
Westcliffe,CO,Colorado,8027,Custer
Santa Maria,TX,Texas,48061,Cameron
Graford,TX,Texas,48363,Palo Pinto
Lovelady,TX,Texas,48225,Houston
Boyce,VA,Virginia,51043,Clarke
Ladonia,TX,Texas,48147,Fannin
Shenandoah Retreat,VA,Virginia,51043,Clarke
Fairfield,WA,Washington,53063,Spokane
Douglas City,CA,California,6105,Trinity
Trout Lake,WA,Washington,53039,Klickitat
New Berlin,TX,Texas,48187,Guadalupe
Peters,CA,California,6077,San Joaquin
Hawley,TX,Texas,48253,Jones
Blue Berry Hill,TX,Texas,48025,Bee
Doyle,CA,California,6035,Lassen
St. Mary's,CO,Colorado,8019,Clear Creek
Cushing,TX,Texas,48347,Nacogdoches
Pattison,TX,Texas,48473,Waller
Lolita,TX,Texas,48239,Jackson
Roby,TX,Texas,48151,Fisher
Scottsville,VA,Virginia,51003,Albemarle
Riviera,TX,Texas,48273,Kleberg
Seville,CA,California,6107,Tulare
Sunday Lake,WA,Washington,53061,Snohomish
La Paloma-Lost Creek,TX,Texas,48355,Nueces
Villa Pancho,TX,Texas,48061,Cameron
Matador,TX,Texas,48345,Motley
Alto,CA,California,6041,Marin
Reardan,WA,Washington,53043,Lincoln
Curlew Lake,WA,Washington,53019,Ferry
Garfield,WA,Washington,53075,Whitman
Skokomish,WA,Washington,53045,Mason
Caspar,CA,California,6045,Mendocino
Winona,TX,Texas,48423,Smith
Montvale,VA,Virginia,51019,Bedford
Bell Hill,WA,Washington,53009,Clallam
Ingleside on the Bay,TX,Texas,48409,San Patricio
Cedarville,CA,California,6049,Modoc
Seven Mile Ford,VA,Virginia,51173,Smyth
North Washington,CO,Colorado,8001,Adams
Miranda,CA,California,6023,Humboldt
Cattle Creek,CO,Colorado,8045,Garfield
Catheys Valley,CA,California,6043,Mariposa
Albion,WA,Washington,53075,Whitman
Friant,CA,California,6019,Fresno
Villa Heights,VA,Virginia,51089,Henry
Independence,CA,California,6027,Inyo
Eads,CO,Colorado,8061,Kiowa
Mi Ranchito Estate,TX,Texas,48427,Starr
Stinson Beach,CA,California,6041,Marin
Murchison,TX,Texas,48213,Henderson
Niederwald,TX,Texas,48055,Caldwell
Rule,TX,Texas,48207,Haskell
Volente,TX,Texas,48453,Travis
Walden,CO,Colorado,8057,Jackson
Nome,TX,Texas,48245,Jefferson
Balmorhea,TX,Texas,48389,Reeves
Buena Vista,CA,California,6005,Amador
Plantersville,TX,Texas,48185,Grimes
Stagecoach,TX,Texas,48339,Montgomery
Swink,CO,Colorado,8089,Otero
Blairs,VA,Virginia,51143,Pittsylvania
Bucoda,WA,Washington,53067,Thurston
Stonewall,TX,Texas,48171,Gillespie
Colmesneil,TX,Texas,48457,Tyler
Encinal,TX,Texas,48283,La Salle
Golinda,TX,Texas,48145,Falls
Post Oak Bend City,TX,Texas,48257,Kaufman
Horseshoe Bend,TX,Texas,48367,Parker
Meadow,TX,Texas,48445,Terry
St. Ann Highlands,CO,Colorado,8013,Boulder
Cold Springs,CA,California,6017,El Dorado
Leming,TX,Texas,48013,Atascosa
Madison,CA,California,6113,Yolo
Shelter Cove,CA,California,6023,Humboldt
Surfside Beach,TX,Texas,48039,Brazoria
Norwood,CO,Colorado,8113,San Miguel
Copalis Beach,WA,Washington,53027,Grays Harbor
La Crosse,VA,Virginia,51117,Mecklenburg
Allensworth,CA,California,6107,Tulare
Desert Shores,CA,California,6025,Imperial
Newcastle,TX,Texas,48503,Young
Annetta South,TX,Texas,48367,Parker
Startup,WA,Washington,53061,Snohomish
Bristol,TX,Texas,48139,Ellis
Cathlamet,WA,Washington,53069,Wahkiakum
Jarratt,VA,Virginia,51081,Greensville
Salt Creek,CO,Colorado,8101,Pueblo
Copper Mountain,CO,Colorado,8117,Summit
Smiley,TX,Texas,48177,Gonzales
Lafayette,VA,Virginia,51121,Montgomery
Sherando,VA,Virginia,51015,Augusta
Mathews,VA,Virginia,51115,Mathews
Annetta North,TX,Texas,48367,Parker
Alta,CA,California,6061,Placer
River Pines,CA,California,6005,Amador
Newell,CA,California,6049,Modoc
Spring Gardens,TX,Texas,48355,Nueces
Loraine,TX,Texas,48335,Mitchell
Grey Forest,TX,Texas,48029,Bexar
Coulee City,WA,Washington,53025,Grant
Myrtle Springs,TX,Texas,48467,Van Zandt
Lind,WA,Washington,53001,Adams
Paradise,TX,Texas,48497,Wise
Avery,CA,California,6009,Calaveras
St. John,WA,Washington,53075,Whitman
Cove,TX,Texas,48071,Chambers
Wickett,TX,Texas,48475,Ward
South Cle Elum,WA,Washington,53037,Kittitas
Deport,TX,Texas,48277,Lamar
Rosalia,WA,Washington,53075,Whitman
Lincoln Park,TX,Texas,48121,Denton
Hawk Cove,TX,Texas,48231,Hunt
Buffalo Gap,TX,Texas,48441,Taylor
Dante,VA,Virginia,51167,Russell
San Perlita,TX,Texas,48489,Willacy
Concow,CA,California,6007,Butte
Quantico,VA,Virginia,51153,Prince William
Carlsbad,TX,Texas,48451,Tom Green
Liverpool,TX,Texas,48039,Brazoria
Benns Church,VA,Virginia,51093,Isle of Wight
Groom,TX,Texas,48065,Carson
Miami,TX,Texas,48393,Roberts
Paradise Park,CA,California,6087,Santa Cruz
Edroy,TX,Texas,48409,San Patricio
Riverside,TX,Texas,48471,Walker
Flagler,CO,Colorado,8063,Kit Carson
Clayton,WA,Washington,53065,Stevens
Scotia,CA,California,6023,Humboldt
Seco Mines,TX,Texas,48323,Maverick
Alba,TX,Texas,48499,Wood
Onalaska,WA,Washington,53041,Lewis
Downieville-Lawson-Dumont,CO,Colorado,8019,Clear Creek
San Lucas,CA,California,6053,Monterey
San Ardo,CA,California,6053,Monterey
Bridgeport,CA,California,6051,Mono
Baker,CA,California,6071,San Bernardino
Thorntonville,TX,Texas,48475,Ward
Snook,TX,Texas,48051,Burleson
Weston,TX,Texas,48085,Collin
Fort Washington,CA,California,6019,Fresno
Texline,TX,Texas,48111,Dallam
Ballico,CA,California,6047,Merced
Graeagle,CA,California,6063,Plumas
Blessing,TX,Texas,48321,Matagorda
Mountain View,CO,Colorado,8059,Jefferson
Garden City,TX,Texas,48173,Glasscock
Bryson,TX,Texas,48237,Jack
K-Bar Ranch,TX,Texas,48249,Jim Wells
Cape Royale,TX,Texas,48407,San Jacinto
Wintergreen,VA,Virginia,51125,Nelson
Naturita,CO,Colorado,8085,Montrose
Lake City,TX,Texas,48409,San Patricio
Ashford,WA,Washington,53053,Pierce
Weir,TX,Texas,48491,Williamson
South La Paloma,TX,Texas,48249,Jim Wells
Gasburg,VA,Virginia,51025,Brunswick
Wishram,WA,Washington,53039,Klickitat
Ballard,CA,California,6083,Santa Barbara
Los Berros,CA,California,6079,San Luis Obispo
Tivoli,TX,Texas,48391,Refugio
Dell City,TX,Texas,48229,Hudspeth
Boykins,VA,Virginia,51175,Southampton
Horntown,VA,Virginia,51001,Accomack
Thornton,TX,Texas,48293,Limestone
Malone,WA,Washington,53027,Grays Harbor
Mineral,VA,Virginia,51109,Louisa
Buckholts,TX,Texas,48331,Milam
Devers,TX,Texas,48291,Liberty
Lake Hughes,CA,California,6037,Los Angeles
Winfield,TX,Texas,48449,Titus
Rockvale,CO,Colorado,8043,Fremont
Pine Forest,TX,Texas,48361,Orange
Morgan,TX,Texas,48035,Bosque
Wilkerson,CA,California,6027,Inyo
Deweyville,TX,Texas,48351,Newton
De Beque,CO,Colorado,8077,Mesa
Lockwood,CA,California,6053,Monterey
George,WA,Washington,53025,Grant
Yettem,CA,California,6107,Tulare
Walsh,CO,Colorado,8009,Baca
Oakwood,TX,Texas,48289,Leon
Easton,TX,Texas,48401,Rusk
Placedo,TX,Texas,48469,Victoria
Wilkeson,WA,Washington,53053,Pierce
Sarita,TX,Texas,48261,Kenedy
Altona,CO,Colorado,8013,Boulder
East Cathlamet,WA,Washington,53069,Wahkiakum
Charlotte Court House,VA,Virginia,51037,Charlotte
Mulford,CO,Colorado,8045,Garfield
Round Valley,CA,California,6027,Inyo
Mesa,WA,Washington,53021,Franklin
San Leanna,TX,Texas,48453,Travis
Briaroaks,TX,Texas,48251,Johnson
Grand Lake,CO,Colorado,8049,Grand
Ranchitos East,TX,Texas,48479,Webb
Saguache,CO,Colorado,8109,Saguache
Metompkin,VA,Virginia,51001,Accomack
Ryderwood,WA,Washington,53015,Cowlitz
Granada,CO,Colorado,8099,Prowers
Leary,TX,Texas,48037,Bowie
Jayton,TX,Texas,48263,Kent
Drakes Branch,VA,Virginia,51037,Charlotte
Solis,TX,Texas,48061,Cameron
Onley,VA,Virginia,51001,Accomack
Rough and Ready,CA,California,6057,Nevada
Hot Springs,VA,Virginia,51017,Bath
Bend,CA,California,6103,Tehama
Cowan,CA,California,6099,Stanislaus
Smith River,CA,California,6015,Del Norte
Potter Valley,CA,California,6045,Mendocino
Clallam Bay,WA,Washington,53009,Clallam
Talco,TX,Texas,48449,Titus
La Puerta,TX,Texas,48427,Starr
Hartley,TX,Texas,48205,Hartley
Hamilton Branch,CA,California,6063,Plumas
Lovingston,VA,Virginia,51125,Nelson
Lake Colorado City,TX,Texas,48335,Mitchell
Sandy Level,VA,Virginia,51089,Henry
Wilson,TX,Texas,48305,Lynn
Four Lakes,WA,Washington,53063,Spokane
McKenney,VA,Virginia,51053,Dinwiddie
Knollwood,TX,Texas,48181,Grayson
Lipan,TX,Texas,48221,Hood
Green Valley Farms,TX,Texas,48061,Cameron
Mappsville,VA,Virginia,51001,Accomack
Western Lake,TX,Texas,48367,Parker
Otis,CO,Colorado,8121,Washington
Rockford,WA,Washington,53063,Spokane
Gordon,TX,Texas,48363,Palo Pinto
Smith Corner,CA,California,6029,Kern
Webberville,TX,Texas,48453,Travis
Accomac,VA,Virginia,51001,Accomack
New Kent,VA,Virginia,51127,New Kent
Rose City,TX,Texas,48361,Orange
Rancho Banquete,TX,Texas,48355,Nueces
Lake Meredith Estates,TX,Texas,48233,Hutchinson
Tabernash,CO,Colorado,8049,Grand
Fort Garland,CO,Colorado,8023,Costilla
Aguilar,CO,Colorado,8071,Las Animas
Lefors,TX,Texas,48179,Gray
Bear Creek,TX,Texas,48209,Hays
Los Ebanos,TX,Texas,48427,Starr
Pettus,TX,Texas,48025,Bee
Fairview Beach,VA,Virginia,51099,King George
Nassawadox,VA,Virginia,51131,Northampton
Onyx,CA,California,6029,Kern
Smyer,TX,Texas,48219,Hockley
Star Harbor,TX,Texas,48213,Henderson
Delleker,CA,California,6063,Plumas
Morning Glory,TX,Texas,48141,El Paso
Brazos Country,TX,Texas,48015,Austin
Scotland,TX,Texas,48009,Archer
Lyman,WA,Washington,53057,Skagit
Shaver Lake,CA,California,6019,Fresno
Winthrop,WA,Washington,53047,Okanogan
Ione,WA,Washington,53051,Pend Oreille
Timbercreek Canyon,TX,Texas,48381,Randall
Bedias,TX,Texas,48185,Grimes
Hallsburg,TX,Texas,48309,McLennan
South Toledo Bend,TX,Texas,48351,Newton
Gustine,TX,Texas,48093,Comanche
Blum,TX,Texas,48217,Hill
Kosse,TX,Texas,48293,Limestone
Oglesby,TX,Texas,48099,Coryell
Haysi,VA,Virginia,51051,Dickenson
Coleville,CA,California,6051,Mono
Lyle,WA,Washington,53039,Klickitat
Nunn,CO,Colorado,8123,Weld
Yampa,CO,Colorado,8107,Routt
Dean,TX,Texas,48077,Clay
Millsap,TX,Texas,48367,Parker
El Refugio,TX,Texas,48427,Starr
Sprague,WA,Washington,53043,Lincoln
Ivanhoe,VA,Virginia,51197,Wythe
Ivy,VA,Virginia,51003,Albemarle
Colton,WA,Washington,53075,Whitman
Urbanna,VA,Virginia,51119,Middlesex
Mad River,CA,California,6105,Trinity
Mount Crawford,VA,Virginia,51165,Rockingham
Clarksburg,CA,California,6113,Yolo
Kendleton,TX,Texas,48157,Fort Bend
West Point,CA,California,6009,Calaveras
Nelsonia,VA,Virginia,51001,Accomack
Byers,TX,Texas,48077,Clay
Carnelian Bay,CA,California,6061,Placer
Skellytown,TX,Texas,48065,Carson
Point Arena,CA,California,6045,Mendocino
Touchet,WA,Washington,53071,Walla Walla
Bass Lake,CA,California,6039,Madera
Cheriton,VA,Virginia,51131,Northampton
Diablo,CA,California,6013,Contra Costa
Appleby,TX,Texas,48347,Nacogdoches
Terminous,CA,California,6077,San Joaquin
Fries,VA,Virginia,51077,Grayson
McArthur,CA,California,6089,Shasta
Avery,TX,Texas,48387,Red River
Ripley,CA,California,6065,Riverside
South Prairie,WA,Washington,53053,Pierce
Highland Haven,TX,Texas,48053,Burnet
Mount Sidney,VA,Virginia,51015,Augusta
Buffalo Springs,TX,Texas,48303,Lubbock
Dillwyn,VA,Virginia,51029,Buckingham
Heeney,CO,Colorado,8117,Summit
Follett,TX,Texas,48295,Lipscomb
Bigfoot,TX,Texas,48163,Frio
Tierra Verde,TX,Texas,48355,Nueces
Max Meadows,VA,Virginia,51197,Wythe
Oak Island,TX,Texas,48071,Chambers
Oakesdale,WA,Washington,53075,Whitman
DISH,TX,Texas,48121,Denton
Leakey,TX,Texas,48385,Real
McMullin,VA,Virginia,51173,Smyth
Manuel Garcia,TX,Texas,48427,Starr
San Pedro,TX,Texas,48061,Cameron
North Omak,WA,Washington,53047,Okanogan
Mount Enterprise,TX,Texas,48401,Rusk
Rose Hill Acres,TX,Texas,48199,Hardin
Floyd,VA,Virginia,51063,Floyd
Garceno,TX,Texas,48427,Starr
Hunts Point,WA,Washington,53033,King
Gallatin,TX,Texas,48073,Cherokee
Raft Island,WA,Washington,53053,Pierce
Matagorda,TX,Texas,48321,Matagorda
Tasley,VA,Virginia,51001,Accomack
Allenspark,CO,Colorado,8013,Boulder
Crawford,CO,Colorado,8029,Delta
French Gulch,CA,California,6089,Shasta
B and E,TX,Texas,48427,Starr
California Pines,CA,California,6049,Modoc
Keyport,WA,Washington,53035,Kitsap
Oak Glen,CA,California,6071,San Bernardino
Angus,TX,Texas,48349,Navarro
Vanderbilt,TX,Texas,48239,Jackson
Bangor,CA,California,6007,Butte
Union,WA,Washington,53045,Mason
Fruitvale,TX,Texas,48467,Van Zandt
Yantis,TX,Texas,48499,Wood
Lago,TX,Texas,48061,Cameron
West Goshen,CA,California,6107,Tulare
Troutville,VA,Virginia,51023,Botetourt
Coloma,CA,California,6017,El Dorado
Ropesville,TX,Texas,48219,Hockley
Victor,CO,Colorado,8119,Teller
Christine,TX,Texas,48013,Atascosa
South Fork,CO,Colorado,8105,Rio Grande
Iola,TX,Texas,48185,Grimes
Savageville,VA,Virginia,51001,Accomack
Morrison,CO,Colorado,8059,Jefferson
Mexican Colony,CA,California,6029,Kern
Chilcoot-Vinton,CA,California,6063,Plumas
Avinger,TX,Texas,48067,Cass
Naselle,WA,Washington,53049,Pacific
Oak Valley,TX,Texas,48349,Navarro
Milano,TX,Texas,48331,Milam
Robbins,CA,California,6101,Sutter
Meadow Valley,CA,California,6063,Plumas
Harrington,WA,Washington,53043,Lincoln
Manzanola,CO,Colorado,8089,Otero
Rosburg,WA,Washington,53069,Wahkiakum
El Chaparral,TX,Texas,48427,Starr
Spreckels,CA,California,6053,Monterey
Beckwourth,CA,California,6063,Plumas
Raisin City,CA,California,6019,Fresno
Forbestown,CA,California,6007,Butte
Boys Ranch,TX,Texas,48359,Oldham
Whiteface,TX,Texas,48079,Cochran
Romeo,CO,Colorado,8021,Conejos
Boydton,VA,Virginia,51117,Mecklenburg
Evant,TX,Texas,48099,Coryell
Kurten,TX,Texas,48041,Brazos
Lake Almanor Country Club,CA,California,6063,Plumas
Orchard,TX,Texas,48157,Fort Bend
Blanca,CO,Colorado,8023,Costilla
Boulevard,CA,California,6073,San Diego
Sedley,VA,Virginia,51175,Southampton
Fleming,CO,Colorado,8075,Logan
Grandfalls,TX,Texas,48475,Ward
Garden Farms,CA,California,6079,San Luis Obispo
Mirando City,TX,Texas,48479,Webb
Green Bluff,WA,Washington,53063,Spokane
Martell,CA,California,6005,Amador
Rosser,TX,Texas,48257,Kaufman
Ranchitos Las Lomas,TX,Texas,48479,Webb
Sand City,CA,California,6053,Monterey
Lake Bridgeport,TX,Texas,48497,Wise
Burkeville,VA,Virginia,51135,Nottoway
San Geronimo,CA,California,6041,Marin
Grenada,CA,California,6093,Siskiyou
Union Valley,TX,Texas,48231,Hunt
Keokee,VA,Virginia,51105,Lee
Irvington,VA,Virginia,51103,Lancaster
Cumberland,VA,Virginia,51049,Cumberland
Reklaw,TX,Texas,48401,Rusk
Jamestown,WA,Washington,53009,Clallam
Lake City,CO,Colorado,8053,Hinsdale
Loop,TX,Texas,48165,Gaines
Bloomburg,TX,Texas,48067,Cass
Howardwick,TX,Texas,48129,Donley
Wiley,CO,Colorado,8099,Prowers
Edom,TX,Texas,48467,Van Zandt
Mildred,TX,Texas,48349,Navarro
Nespelem,WA,Washington,53047,Okanogan
Higgins,TX,Texas,48295,Lipscomb
Montross,VA,Virginia,51193,Westmoreland
June Lake,CA,California,6051,Mono
Dodd City,TX,Texas,48147,Fannin
Bayview,TX,Texas,48061,Cameron
Quitaque,TX,Texas,48045,Briscoe
Orick,CA,California,6023,Humboldt
Camargito,TX,Texas,48427,Starr
Tonyville,CA,California,6107,Tulare
Melfa,VA,Virginia,51001,Accomack
Barstow,TX,Texas,48475,Ward
Derby Acres,CA,California,6029,Kern
Marathon,TX,Texas,48043,Brewster
Stanardsville,VA,Virginia,51079,Greene
Johnson Village,CO,Colorado,8015,Chaffee
Union Grove,TX,Texas,48459,Upshur
Alma,TX,Texas,48139,Ellis
Red Feather Lakes,CO,Colorado,8069,Larimer
Retreat,TX,Texas,48349,Navarro
Chireno,TX,Texas,48347,Nacogdoches
Montague,TX,Texas,48337,Montague
Callisburg,TX,Texas,48097,Cooke
Sadler,TX,Texas,48181,Grayson
Relampago,TX,Texas,48215,Hidalgo
Princeton,CA,California,6011,Colusa
Huxley,TX,Texas,48419,Shelby
Banquete,TX,Texas,48355,Nueces
Midland,CO,Colorado,8119,Teller
Centerville,CA,California,6019,Fresno
Cantua Creek,CA,California,6019,Fresno
Windthorst,TX,Texas,48009,Archer
Louviers,CO,Colorado,8035,Douglas
Turkey,TX,Texas,48191,Hall
Bruni,TX,Texas,48479,Webb
Hermleigh,TX,Texas,48415,Scurry
San Patricio,TX,Texas,48409,San Patricio
Stirling City,CA,California,6007,Butte
Laguna Seca,TX,Texas,48215,Hidalgo
Tehama,CA,California,6103,Tehama
Grays Prairie,TX,Texas,48257,Kaufman
Chacra,CO,Colorado,8045,Garfield
Bonney,TX,Texas,48039,Brazoria
Draper,VA,Virginia,51155,Pulaski
Meridian,CA,California,6101,Sutter
Abbott,TX,Texas,48217,Hill
Blanket,TX,Texas,48049,Brown
Clover,VA,Virginia,51083,Halifax
Davenport,CA,California,6087,Santa Cruz
Goshen,VA,Virginia,51163,Rockbridge
Boone,CO,Colorado,8101,Pueblo
Bloxom,VA,Virginia,51001,Accomack
Lake Almanor Peninsula,CA,California,6063,Plumas
South Mountain,TX,Texas,48099,Coryell
Plumas Eureka,CA,California,6063,Plumas
King William,VA,Virginia,51101,King William
Coyote Flats,TX,Texas,48251,Johnson
New Home,TX,Texas,48305,Lynn
Easton,WA,Washington,53037,Kittitas
Nickelsville,VA,Virginia,51169,Scott
Bland,VA,Virginia,51021,Bland
Mineral,CA,California,6103,Tehama
Iron Gate,VA,Virginia,51005,Alleghany
Edmundson Acres,CA,California,6029,Kern
Brazos Bend,TX,Texas,48221,Hood
Sussex,VA,Virginia,51183,Sussex
Cashion Community,TX,Texas,48485,Wichita
Trinidad,CA,California,6023,Humboldt
Scottsville,TX,Texas,48203,Harrison
Christoval,TX,Texas,48451,Tom Green
Palisades,TX,Texas,48381,Randall
Gwynn,VA,Virginia,51115,Mathews
Pocahontas,VA,Virginia,51185,Tazewell
Sugarloaf,CO,Colorado,8013,Boulder
Eschbach,WA,Washington,53077,Yakima
Anchor Bay,CA,California,6045,Mendocino
Fronton Ranchettes,TX,Texas,48427,Starr
Coaldale,CO,Colorado,8043,Fremont
Thompsons,TX,Texas,48157,Fort Bend
Manton,CA,California,6103,Tehama
Rio Oso,CA,California,6101,Sutter
Trent,TX,Texas,48441,Taylor
Nipinnawasee,CA,California,6039,Madera
Mesa,CA,California,6027,Inyo
Oak Shores,CA,California,6079,San Luis Obispo
Powhatan,VA,Virginia,51145,Powhatan
Bellevue,TX,Texas,48077,Clay
Leroy,TX,Texas,48309,McLennan
Dobbins,CA,California,6115,Yuba
Grangeville,CA,California,6031,Kings
Channing,TX,Texas,48205,Hartley
Uniontown,WA,Washington,53075,Whitman
Mansfield,WA,Washington,53017,Douglas
Iredell,TX,Texas,48035,Bosque
Wallula,WA,Washington,53071,Walla Walla
Morgan's Point,TX,Texas,48201,Harris
Darrouzett,TX,Texas,48295,Lipscomb
Enchanted Oaks,TX,Texas,48213,Henderson
Fincastle,VA,Virginia,51023,Botetourt
Cazadero,CA,California,6097,Sonoma
Olney Springs,CO,Colorado,8025,Crowley
Cressey,CA,California,6047,Merced
Camptonville,CA,California,6115,Yuba
Eastville,VA,Virginia,51131,Northampton
Mount Calm,TX,Texas,48217,Hill
Zuehl,TX,Texas,48187,Guadalupe
El Nido,CA,California,6047,Merced
La Paloma Addition,TX,Texas,48409,San Patricio
Aberdeen Gardens,WA,Washington,53027,Grays Harbor
North La Junta,CO,Colorado,8089,Otero
Claremont,VA,Virginia,51181,Surry
Muir Beach,CA,California,6041,Marin
Villa del Sol,TX,Texas,48061,Cameron
Flint Hill,VA,Virginia,51157,Rappahannock
Clipper Mills,CA,California,6007,Butte
Tierra Grande,TX,Texas,48355,Nueces
Lueders,TX,Texas,48253,Jones
Snoqualmie Pass,WA,Washington,53037,Kittitas
Shipman,VA,Virginia,51125,Nelson
Dinosaur,CO,Colorado,8081,Moffat
Quinby,VA,Virginia,51001,Accomack
White Stone,VA,Virginia,51103,Lancaster
Chase Crossing,VA,Virginia,51001,Accomack
Pleasant Valley,TX,Texas,48485,Wichita
Benton,CA,California,6051,Mono
Morgan Farm,TX,Texas,48409,San Patricio
Twain,CA,California,6063,Plumas
Oso,WA,Washington,53061,Snohomish
Arboles,CO,Colorado,8007,Archuleta
Inchelium,WA,Washington,53019,Ferry
Industry,TX,Texas,48015,Austin
Havana,TX,Texas,48215,Hidalgo
Skamokawa Valley,WA,Washington,53069,Wahkiakum
Kennard,TX,Texas,48225,Houston
Fiddletown,CA,California,6005,Amador
Beaux Arts Village,WA,Washington,53033,King
Texhoma,TX,Texas,48421,Sherman
Goodrich,TX,Texas,48373,Polk
Sanctuary,TX,Texas,48367,Parker
Lawn,TX,Texas,48441,Taylor
Bayside,TX,Texas,48391,Refugio
Catherine,CO,Colorado,8045,Garfield
Spangle,WA,Washington,53063,Spokane
LaCrosse,WA,Washington,53075,Whitman
Coupland,TX,Texas,48491,Williamson
Yorktown,VA,Virginia,51199,York
Cromberg,CA,California,6063,Plumas
Makemie Park,VA,Virginia,51001,Accomack
Ivor,VA,Virginia,51175,Southampton
Granjeno,TX,Texas,48215,Hidalgo
Packwood,WA,Washington,53041,Lewis
Vineland,CO,Colorado,8101,Pueblo
Latexo,TX,Texas,48225,Houston
Tira,TX,Texas,48223,Hopkins
City of Creede,CO,Colorado,8079,Mineral
Alma,CO,Colorado,8093,Park
Hood,CA,California,6067,Sacramento
Cross Timber,TX,Texas,48251,Johnson
Nord,CA,California,6007,Butte
Artois,CA,California,6021,Glenn
Chester,TX,Texas,48457,Tyler
Hiwassee,VA,Virginia,51155,Pulaski
Blackwell,TX,Texas,48353,Nolan
Hamilton,WA,Washington,53057,Skagit
Richland Springs,TX,Texas,48411,San Saba
Imperial,TX,Texas,48371,Pecos
La Feria North,TX,Texas,48061,Cameron
Eureka,TX,Texas,48349,Navarro
Rochester,TX,Texas,48207,Haskell
Jacumba,CA,California,6073,San Diego
Poynor,TX,Texas,48213,Henderson
San Carlos II,TX,Texas,48479,Webb
Bailey,TX,Texas,48147,Fannin
Endicott,WA,Washington,53075,Whitman
Warren City,TX,Texas,48183,Gregg
Prescott,WA,Washington,53071,Walla Walla
Grimes,CA,California,6011,Colusa
Crows Landing,CA,California,6099,Stanislaus
Weott,CA,California,6023,Humboldt
Empire,CO,Colorado,8019,Clear Creek
Nordheim,TX,Texas,48123,DeWitt
Southampton Meadows,VA,Virginia,51175,Southampton
San Carlos I,TX,Texas,48479,Webb
Northport,WA,Washington,53065,Stevens
New Falcon,TX,Texas,48505,Zapata
Gary City,TX,Texas,48365,Panola
Springdale,WA,Washington,53065,Stevens
Ovid,CO,Colorado,8115,Sedgwick
Richfield,CA,California,6103,Tehama
Burnt Ranch,CA,California,6105,Trinity
Amargosa,TX,Texas,48249,Jim Wells
Damon,TX,Texas,48039,Brazoria
North Cleveland,TX,Texas,48291,Liberty
Dungannon,VA,Virginia,51169,Scott
Newsoms,VA,Virginia,51175,Southampton
Bombay Beach,CA,California,6025,Imperial
Lower Elochoman,WA,Washington,53069,Wahkiakum
Paint Rock,TX,Texas,48095,Concho
Loma Linda East,TX,Texas,48249,Jim Wells
Sandy Hollow-Escondidas,TX,Texas,48355,Nueces
Goldsmith,TX,Texas,48135,Ector
Clinchco,VA,Virginia,51051,Dickenson
Coffee City,TX,Texas,48213,Henderson
